"fecha";"Run Fondo";"nombre_fondo";"nemotecnico_inst";"nombre_emisor";"cod_pais_emisor";"tipo_instrumento";"fecha_vencimiento";"situacion_instrumento";"clasificacion_riesgo";"nom_grupo_empresa";"cant_unidades";"tipo_unidades";"tir";"valor_par";"valor_relevante";"codigo_valorizacion";"base_tasa";"tipo_interes";"valorizacion_cierre";"cod_moneda_liquid";"cod_pais_transaccion";"prctj_capital_emisor";"prctj_activo_emisor";"prctj_acitvo_fondo";"prctj_activo_fondo"
2023-04-30;"9209";RENTA INTERNACIONAL;NBCIUIA ID;NB CLO INCOME-USD I A;IE;CFME;;"1";A;NB CLO INCOME-USD I A;32462.47;PROM;;;11.86;"3";0;NA;385;PROM;US;0;0;;2.853
2023-04-30;"9209";RENTA INTERNACIONAL;NCWNUAI ID;NEWCAPITAL WNB-USDIA;IE;CFME;;"1";NA;NEWCAPITAL WNB-USDIA;14986.55;PROM;;;126.15;"3";0;NA;1891;PROM;US;0;0;;14.011
2023-04-30;"9209";RENTA INTERNACIONAL;OTGLCIU LX;OAKTREE LUX III-GBL CR-IUSDA;LU;CFME;;"1";NA;OAKTREE LUX III-GBL CR-IUSDA;9922.81;PROM;;;119.26;"3";0;NA;1183;PROM;US;0;0;;8.765
2023-04-30;"9209";RENTA INTERNACIONAL;PIMINIA ID;LM-MART CURR GBL EMERG-SUSDA;IE;CFME;;"1";NA;LM-MART CURR GBL EMERG-SUSDA;52404.95;PROM;;;16.17;"3";0;NA;847;PROM;US;0;0;;6.276
2023-04-30;"9209";RENTA INTERNACIONAL;RGHYBID LX;ROBECO HIGH YLD BD-DHUSD;LU;CFME;;"1";NA;ROBECO HIGH YLD BD-DHUSD;3273.68;PROM;;;322.14;"3";0;NA;1055;PROM;US;0;0;;7.817
2023-04-30;"9209";RENTA INTERNACIONAL;SLQD US;ISHARES 0-5 YR INV GRD CORP;US;ETFB;;"1";NA;ISHARES 0-5 YR INV GRD CORP;14500;PROM;;;48.6;"3";0;NA;705;PROM;US;0;0;;5.223
2023-04-30;"9209";RENTA INTERNACIONAL;VOTFHIU LX;VONTBL TWNTYF STRT I-HI H;LU;CFME;;"1";NA;VONTBL TWNTYF STRT I-HI H;7732.76;PROM;;;124.54;"3";0;NA;963;PROM;US;0;0;;7.135
2023-04-30;"9209";RENTA INTERNACIONAL;WEOFINU ID;Wellington Opportunistic Fixed;LU;CFME;;"1";NA;Wellington Opportunistic Fixed;65356.42;PROM;;;10.81;"3";0;NA;707;PROM;CL;0;0;;5.238
2023-04-30;"9561";COBERTURA GLOBAL;CAMGCIA LX;Amundi Funds - Global Corporat;LU;CFME;;"1";NA;NA;5855.72;PROM;;;1496057.89;"3";0;NA;8760496;PROM;US;0;1.736;;12.656
2023-04-30;"9561";COBERTURA GLOBAL;JGIGIUA ID;Janus Henderson Global Investm;IE;CFME;;"1";NA;NA;339276.87;PROM;;;10868.65;"3";0;NA;3687482;PROM;US;0;1.259;;5.327
2023-04-30;"9561";COBERTURA GLOBAL;JPGDIAU LX;Jpmorgan Funds - Global Corpor;LU;CFME;;"1";NA;NA;65757.91;PROM;;;101986.97;"3";0;NA;6706450;PROM;US;0;0.166;;9.689
2023-04-30;"9561";COBERTURA GLOBAL;MEMDIU1 LX;Mfs Meridian Funds-Emerging Ma;LU;CFME;;"1";NA;NA;16183.51;PROM;;;187634.81;"3";0;NA;3036590;PROM;US;0;0.168;;4.387
2023-04-30;"9561";COBERTURA GLOBAL;ALAAMI2 LX;Ab Fcp I - American Income Por;LU;CFME;;"1";NA;NA;142411.3;PROM;;;13977.42;"3";0;NA;1990543;PROM;US;0;0.014;;2.876
2023-04-30;"9561";COBERTURA GLOBAL;BBICIUA LX;Bluebay Global Investment Grad;LU;CFME;;"1";NA;NA;42668.75;PROM;;;112895.78;"3";0;NA;4817122;PROM;US;0;0.391;;6.959
2023-04-30;"9561";COBERTURA GLOBAL;MGLBI1U LX;Mfs Meridian Funds - Global Cr;LU;CFME;;"1";NA;NA;16645.11;PROM;;;102179.76;"3";0;NA;1700793;PROM;US;0;2.594;;2.457
2023-04-30;"9561";COBERTURA GLOBAL;NBGBFIA ID;Neuberger Berman Global Bond F;IE;CFME;;"1";NA;NA;143160.8;PROM;;;7976.77;"3";0;NA;1141961;PROM;US;0;1.051;;1.65
2023-04-30;"9561";COBERTURA GLOBAL;PRGCUPA ID;Pgim Funds Plc - Pgim Global C;IE;CFME;;"1";NA;NA;102510.12;PROM;;;86039.05;"3";0;NA;8819873;PROM;US;0;1.465;;12.742
2023-04-30;"9561";COBERTURA GLOBAL;RGCRIHU LX;Robeco Capital Growth Funds -;LU;CFME;;"1";NA;NA;133680.58;PROM;;;91142.42;"3";0;NA;12183972;PROM;US;0;0.565;;17.602
2023-04-30;"9561";COBERTURA GLOBAL;SCHHGCA LX;Schroder Isf Global Corporate;LU;CFME;;"1";NA;NA;862768.53;PROM;;;10577.45;"3";0;NA;9125891;PROM;US;0;0.641;;13.184
2023-04-30;"9561";COBERTURA GLOBAL;TEMCBZU LX;Threadneedle Lux - Global Corp;LU;CFME;;"1";NA;NA;69322.57;PROM;;;9987.59;"3";0;NA;692365;PROM;US;0;0.124;;1.0
2023-04-30;"9655";DEUDA INTERNACIONAL;BBICIUA LX;BlueBay Global Investment Grad;LU;CFME;;"1";NA;NA;12080.42;PROM;;;140.56;"3";0;NA;1698;PROM;LU;0.118;0.118;;4.84
2023-04-30;"9655";DEUDA INTERNACIONAL;BIV US;Vanguard Intermediate-Term Bon;US;ETFB;;"1";NA;NA;6034;PROM;;;77.06;"3";0;NA;465;PROM;US;0.004;0.004;;1.325
2023-04-30;"9655";DEUDA INTERNACIONAL;DIIABXC LX;Deutsche Invest I Asian Bonds;LU;CFME;;"1";NA;NA;9660.43;PROM;;;120.39;"3";0;NA;1163;PROM;LU;2.466;0.084;;3.315
2023-04-30;"9655";DEUDA INTERNACIONAL;AXUHYIU LX;AXA World Funds - US High Yiel;LU;CFME;;"1";NA;NA;11322.62;PROM;;;270.96;"3";0;NA;3068;PROM;LU;0.305;0.157;;8.744
2023-04-30;"9655";DEUDA INTERNACIONAL;BBEMBQU LX;BlueBay Emerging Market Bond F;LU;CFME;;"1";NA;NA;9436.89;PROM;;;102.26;"3";0;NA;965;PROM;LU;0.2;0.2;;2.75
2023-04-30;"9655";DEUDA INTERNACIONAL;DWUSDFC LX;Deutsche Invest I Asian Bonds;LU;CFME;;"1";NA;NA;12774.35;PROM;;;153.59;"3";0;NA;1962;PROM;LU;4.16;0.142;;5.592
2023-04-30;"9655";DEUDA INTERNACIONAL;FGCIAUS LX;Franklin Templeton Investment;LU;CFME;;"1";NA;NA;199875.58;PROM;;;17.07;"3";0;NA;3412;PROM;LU;0.788;0.747;;9.725
2023-04-30;"9655";DEUDA INTERNACIONAL;FOCHYEI LX;BNP Paribas Funds - Euro High;LU;CFME;;"1";NA;NA;6527.2;EUR;;;263.82;"3";0;NA;1722;EUR;LU;0.681;0.282;;4.908
2023-04-30;"9655";DEUDA INTERNACIONAL;HEHYIZE LX;Janus Henderson Horizon Euro H;LU;CFME;;"1";NA;NA;2778.83;EUR;;;165.9;"3";0;NA;461;EUR;LU;0.104;0.091;;1.314
2023-04-30;"9655";DEUDA INTERNACIONAL;IEF US;BARCLAYS 7-10 YR;US;ETFB;;"1";NA;NA;23897;PROM;;;99.72;"3";0;NA;2383;PROM;US;0.01;0.01;;6.792
2023-04-30;"9655";DEUDA INTERNACIONAL;INGADIC LX;NN L Asian Debt Hard Currency;LU;CFME;;"1";NA;NA;84.59;PROM;;;8287.03;"3";0;NA;701;PROM;LU;0.045;0.045;;1.998
2023-04-30;"9655";DEUDA INTERNACIONAL;INGUCIC LX;NN L-US CREDIT-IC;LU;CFME;;"1";NA;NA;64.3;PROM;;;9797.82;"3";0;NA;630;PROM;LU;0.077;0.023;;1.796
2023-04-30;"9655";DEUDA INTERNACIONAL;JUGEIUA LX;Jupiter Global Fund - Jupiter;LU;CFME;;"1";NA;NA;6390.42;PROM;;;116.89;"3";0;NA;747;PROM;LU;0.307;0.245;;2.129
2023-04-30;"9655";DEUDA INTERNACIONAL;LMUSPAU ID;Western Asset US High Yield Fu;IE;CFME;;"1";NA;NA;9056.43;PROM;;;171.04;"3";0;NA;1549;PROM;ID;1.136;1.231;;4.415
2023-04-30;"9655";DEUDA INTERNACIONAL;LQD US;ISHARES GS$ INVESTOP CORP BD;US;ETFB;;"1";NA;NA;29373;PROM;;;109.96;"3";0;NA;3230;PROM;US;0.009;0.009;;9.206
2023-04-30;"9655";DEUDA INTERNACIONAL;MFLMIU1 LX;MFS Meridian Funds - Limited M;LU;CFME;;"1";NA;NA;3425.63;PROM;;;142.16;"3";0;NA;487;PROM;LU;0.348;0.059;;1.388
2023-04-30;"9655";DEUDA INTERNACIONAL;MUZGUAH ID;Muzinich Global Short Duration;IE;CFME;;"1";NA;NA;10935.06;PROM;;;103.15;"3";0;NA;1128;PROM;ID;1.845;0.088;;3.215
2023-04-30;"9655";DEUDA INTERNACIONAL;NUSHYIU ID;Nomura-US HIGH YLD BD-I USD;IE;CFME;;"1";NA;NA;1455.57;PROM;;;344.2;"3";0;NA;501;PROM;ID;0.032;0.032;;1.428
2023-04-30;"9655";DEUDA INTERNACIONAL;PBIUIGY ID;PineBridge USD Investment Grad;IE;CFME;;"1";NA;NA;9107.99;PROM;;;110.01;"3";0;NA;1002;PROM;ID;0.065;0.065;;2.856
2023-04-30;"9655";DEUDA INTERNACIONAL;RGHYBID LX;ROBECO HIGH YLD BD-IUSD;LU;CFME;;"1";NA;NA;4660.7;PROM;;;321.84;"3";0;NA;1500;PROM;LU;0.097;0.097;;4.275
2023-04-30;"9655";DEUDA INTERNACIONAL;VECMHIH LX;Vontobel Fund - EUR Corporate;LU;CFME;;"1";NA;NA;19474.37;PROM;;;124.78;"3";0;NA;2430;PROM;LU;0.143;0.14;;6.926
2023-04-30;"9655";DEUDA INTERNACIONAL;VOTFHIU LX;Vontobel Fund - Twentyfour Str;LU;CFME;;"1";NA;NA;3338.84;PROM;;;124.29;"3";0;NA;415;PROM;LU;0.269;0.01;;1.183
2023-04-30;"9834";RENTA DINAMICA GLOBA;PIMINIA ID EQUITY;PIMCO GIS INCOME FUND;IE;CFME;;"1";NA;NA;812507.49;CU;;;13021.49;"3";0;NA;10580058;CU;IE;0;0;;47.847
2023-04-30;"9834";RENTA DINAMICA GLOBA;PUNBIAU ID EQUITY;PIMCO GIS DYNAMIC BOND FUND;IE;CFME;;"1";NA;NA;936360.51;CU;;;11109.64;"3";0;NA;10402628;CU;IE;0.017;0.017;;47.045
2023-05-31;"8172";CA DEFENSIVA DÓLAR;ETFB JNK;SPDR BBG BARC HIGH YIELD BND;US;ETFB;;"1";NA;NA;34198;PROM;;;90.84;"3";0;NA;3107;PROM;US;0;0;;8.676
2023-05-31;"8172";CA DEFENSIVA DÓLAR;ETFB LQD;ISHARES IBOXX $ INVESTMENT GRA;US;ETFB;;"1";NA;NA;23753;PROM;;;107.62;"3";0;NA;2556;PROM;US;0;0;;7.137
2023-05-31;"8172";CA DEFENSIVA DÓLAR;CFME LVAHY;LUXDLATHY;LU;CFME;;"1";NA;NA;8304.25;PROM;;;128.8;"3";0;NA;1070;PROM;LU;1.143;0;;2.988
2023-05-31;"8172";CA DEFENSIVA DÓLAR;CFME MGOBI;MFS MERIDIAN-GLB OPP BND-I1U;LU;CFME;;"1";NA;NA;74707.08;PROM;;;111.11;"3";0;NA;8301;PROM;LU;2.097;0;;23.18
2023-05-31;"8172";CA DEFENSIVA DÓLAR;CFME LMWPU;Legg Mason Western Asset US Co;IE;CFME;;"1";NA;NA;51542.63;PROM;;;137.19;"3";0;NA;7071;PROM;IE;0.617;0;;19.745
2023-05-31;"8172";CA DEFENSIVA DÓLAR;CFME MUZCA;MUZINICH EMERGING MARKETS SHOR;IE;CFME;;"1";NA;NA;7087.57;PROM;;;119.08;"3";0;NA;844;PROM;IE;0.086;0;;2.357
2023-05-31;"8172";CA DEFENSIVA DÓLAR;CFME JPMEI;JPMorgan Funds - Emerging Mark;LU;CFME;;"1";NA;NA;20361.56;PROM;;;120.73;"3";0;NA;2458;PROM;LU;0.286;0;;6.864
2023-05-31;"8172";CA DEFENSIVA DÓLAR;CFME BCGSB;Barings Global Senior Secured;IE;CFME;;"1";NA;NA;21019.85;PROM;;;148.34;"3";0;NA;3118;PROM;IE;0.224;0;;8.707
2023-05-31;"8172";CA DEFENSIVA DÓLAR;CFME PIMLC;PIMCO GIS Emerging Local Bond;IE;CFME;;"1";NA;NA;123068.15;PROM;;;13.35;"3";0;NA;1643;PROM;IE;0.066;0;;4.588
2023-05-31;"8172";CA DEFENSIVA DÓLAR;CFME AWUCI;AXA WF US CREDIT SHORT DURATIO;LU;CFME;;"1";NA;NA;0.17;PROM;;;117.34;"3";0;NA;0;PROM;LU;0;0;;0.0
2023-05-31;"8442";FM CC RENTA INTERNAC;INGUCIC;NN INVESTM NN INVESTMENT PARTN;US;CFME;;"1";NA;NA;96.51;PROM;;;7870685.37;"3";0;NA;759600;PROM;US;0;0;;8.67
2023-05-31;"8442";FM CC RENTA INTERNAC;CCLACDC;CREDICORP CAPITAL LATIN AMERIC;LU;CFME;;"1";NA;NA;435.67;PROM;;;1047715.47;"3";0;NA;456458;PROM;US;0;0;;5.21
2023-05-31;"8442";FM CC RENTA INTERNAC;NEMGIAU;NEUBERGER BERMAN;US;CFME;;"1";NA;NA;39066.2;PROM;;;10851.23;"3";0;NA;423916;PROM;US;0;0;;4.838
2023-05-31;"8442";FM CC RENTA INTERNAC;JPECCAU;JPM FUNDS JPM FUNDS;US;CFME;;"1";NA;NA;3271.11;PROM;;;127528.28;"3";0;NA;417159;PROM;US;0;0;;4.761
2023-05-31;"8442";FM CC RENTA INTERNAC;AGG;ISHARES CORE U.S AGGREGATE BON;US;ETFB;;"1";NA;NA;12201;PROM;;;80000.4;"3";0;NA;976085;PROM;US;0;0;;11.14
2023-05-31;"8442";FM CC RENTA INTERNAC;GOVT;ISHARES US TREASURY BOND ETF;US;ETFA;;"1";NA;NA;31869;PROM;;;18776.6;"3";0;NA;598391;PROM;US;0;0;;6.83
2023-05-31;"8442";FM CC RENTA INTERNAC;MEMDIU1;MFS INVEST MFS INVESTMENT MANA;US;CFME;;"1";NA;NA;9305.2;PROM;;;188212.29;"3";0;NA;1751353;PROM;US;0;0;;19.988
2023-05-31;"8442";FM CC RENTA INTERNAC;LQD;ISHARES IBOXX INVESTMENT GRA;US;ETFA;;"1";NA;NA;6624;PROM;;;86712.41;"3";0;NA;574383;PROM;US;0;0;;6.555
2023-05-31;"8442";FM CC RENTA INTERNAC;LAHYUIA;LORD ABBETT Y CO.LLC;US;CFME;;"1";NA;NA;41229.05;PROM;;;11492.4;"3";0;NA;473821;PROM;US;0;0;;5.408
2023-05-31;"8442";FM CC RENTA INTERNAC;VCSH;VANGUARDO SHORTO CORPORATE BON;US;ETFA;;"1";NA;NA;1417;PROM;;;61641.78;"3";0;NA;87346;PROM;US;0;0;;0.997
2023-05-31;"8442";FM CC RENTA INTERNAC;IEMHCIU;NINETY ONE;LU;CFME;;"1";NA;NA;20824.58;PROM;;;17287.29;"3";0;NA;360001;PROM;US;0;0;;4.109
2023-05-31;"8442";FM CC RENTA INTERNAC;HHGI2AU;JANUS HENDERSON HORIZON GLOBAL;LU;CFME;;"1";NA;NA;4441.45;PROM;;;119631.43;"3";0;NA;531337;PROM;US;0;0;;6.064
2023-05-31;"8442";FM CC RENTA INTERNAC;IEF US;ISHARES 7-10 YEAR TREASURY BON;US;ETFA;;"1";NA;NA;12888;PROM;;;79586.48;"3";0;NA;1025711;PROM;US;0;0;;11.707
2023-05-31;"8776";RENTA INTERNACIONAL;SDIA LN EQUITY;ISHARES SHORT DURATION CORP BO;IE;ETFB;;"1";NA;NA;234666.78;CA;;;4428.96;"3";0;NA;1039330;PROM;US;0;0.021;;11.449
2023-05-31;"8776";RENTA INTERNACIONAL;CBU7 LN EQUITY;ISHARES USD TREASURY3 7YR;IE;ETFB;;"1";NA;NA;3925;CA;;;104162.03;"3";0;NA;408836;PROM;US;0;0.009;;4.504
2023-05-31;"8776";RENTA INTERNACIONAL;SDHA LN EQUITY;ISHARES USD SHORT DURATION HIG;IE;ETFB;;"1";NA;NA;40720;CA;;;4667.57;"3";0;NA;190063;PROM;US;0;0.017;;2.094
2023-05-31;"8776";RENTA INTERNACIONAL;SHYG US EQUITY;ISHARES 0-5 YEAR HIGTH YIELD C;US;ETFB;;"1";NA;NA;878;CA;;;33276.01;"3";0;NA;29216;PROM;US;0;0.001;;0.322
2023-05-31;"8776";RENTA INTERNACIONAL;SLQD US EQUITY;ISHARES 0-5 YEAR INVESTMENT GR;US;ETFB;;"1";NA;NA;5708;CA;;;39249.46;"3";0;NA;224036;PROM;US;0;0.01;;2.468
2023-05-31;"8776";RENTA INTERNACIONAL;EMLC US EQUITY;VANECK VECTORS J P MORGAN EM;US;ETFB;;"1";NA;NA;2885;CA;;;20290.25;"3";0;NA;58537;PROM;US;0;0.002;;0.645
2023-05-31;"8776";RENTA INTERNACIONAL;HYG US EQUITY;iShare High Yield Corporate Bo;US;ETFB;;"1";NA;NA;3214;CA;;;60148.42;"3";0;NA;193317;PROM;US;0;0.002;;2.13
2023-05-31;"8776";RENTA INTERNACIONAL;IEI US EQUITY;ISHARES BARCLAYS 3-7 YEAR TREA;US;ETFB;;"1";NA;NA;55;CA;;;94860.98;"3";0;NA;5217;PROM;US;0;0;;0.057
2023-05-31;"8776";RENTA INTERNACIONAL;IHYU LN EQUITY;ISHARES USD HIGH YIELD CORP BO;IE;ETFB;;"1";NA;NA;10752;CA;;;71803.14;"3";0;NA;772027;PROM;US;0;0.018;;8.505
2023-05-31;"8776";RENTA INTERNACIONAL;JPEA LN EQUITY;ISHARES J P MORGAN USD EM BOND;IE;ETFB;;"1";NA;NA;257595.82;CA;;;4013.82;"3";0;NA;1033943;PROM;US;0;0.018;;11.39
2023-05-31;"8776";RENTA INTERNACIONAL;LQD US EQUITY;ISHARE INVESTMENT GRADE CORPOR;US;ETFB;;"1";NA;NA;21675;CA;;;87345.47;"3";0;NA;1893213;PROM;US;0;0.007;;20.855
2023-05-31;"8776";RENTA INTERNACIONAL;LQDE LN EQUITY;ISHARES USD CORP BOND UCITS;IE;ETFB;;"1";NA;NA;23681.99;CA;;;82686.83;"3";0;NA;1958189;PROM;US;0;0.031;;21.571
2023-05-31;"8776";RENTA INTERNACIONAL;MBB US EQUITY;ISHARES MBS ETF;US;ETFB;;"1";NA;NA;2385;CA;;;76275.11;"3";0;NA;181916;PROM;US;0;0;;2.004
2023-05-31;"8776";RENTA INTERNACIONAL;EMB US EQUITY;ISHARE EMERGING MARKET BOND;US;ETFB;;"1";NA;NA;3707;CA;;;68808.3;"3";0;NA;255072;PROM;US;0;0.002;;2.81
2023-05-31;"8776";RENTA INTERNACIONAL;EMGA LN EQUITY;ISHARES JP MORGAN EM LOCAL GOV;IE;ETFB;;"1";NA;NA;86999.94;CA;;;3692.26;"3";0;NA;321226;PROM;US;0;0.008;;3.539
2023-05-31;"9209";RENTA INTERNACIONAL;GSEMCBI LX;GS EMRG MRKT CORP BD PT-IA;LU;CFME;;"1";NA;GS EMRG MRKT CORP BD PT-IA;10122.33;PROM;;;159.8;"3";0;NA;1618;PROM;US;0;0;;12.276
2023-05-31;"9209";RENTA INTERNACIONAL;JHMSIUA ID;JANUS HEND-MLT SC INC-IUSDA;IE;CFME;;"1";NA;JANUS HEND-MLT SC INC-IUSDA;66358.09;PROM;;;9.77;"3";0;NA;648;PROM;US;0;0;;4.917
2023-05-31;"9209";RENTA INTERNACIONAL;LQD US;ISHARES IBOXX INV CORP BD;US;ETFB;;"1";NA;ISHARES IBOXX INV CORP BD;4850;CA;;;107.62;"3";0;NA;522;PROM;US;0;0;;3.961
2023-05-31;"9209";RENTA INTERNACIONAL;LQDA LN;ISHARES USD CORP BOND USD A;GB;ETFB;;"1";NA;ISHARES USD CORP BOND USD A;100000;PROM;;;5.46;"3";0;NA;546;PROM;US;0;0;;4.143
2023-05-31;"9209";RENTA INTERNACIONAL;AXAUSHB LX;AXA IM FIIS-US SH DUR HY-B;LU;CFME;;"1";A;AXA IM FIIS-US SH DUR HY-B;3652.47;PROM;;;177.77;"3";0;NA;649;PROM;US;0;0;;4.924
2023-05-31;"9209";RENTA INTERNACIONAL;BBICIUA LX;BLUEBAY GL-INV GR CP B-IUSDA;LU;CFME;;"1";NA;BLUEBAY GL-INV GR CP B-IUSDA;9304.21;PROM;;;139.83;"3";0;NA;1301;PROM;US;0;0;;9.871
2023-05-31;"9209";RENTA INTERNACIONAL;NBCIUIA ID;NB CLO INCOME-USD I A;IE;CFME;;"1";A;NB CLO INCOME-USD I A;32462.47;PROM;;;11.85;"3";0;NA;385;PROM;US;0;0;;2.921
2023-05-31;"9209";RENTA INTERNACIONAL;NCWNUAI ID;NEWCAPITAL WNB-USDIA;IE;CFME;;"1";NA;NEWCAPITAL WNB-USDIA;14986.55;PROM;;;124.76;"3";0;NA;1870;PROM;US;0;0;;14.188
2023-05-31;"9209";RENTA INTERNACIONAL;OTGLCIU LX;OAKTREE LUX III-GBL CR-IUSDA;LU;CFME;;"1";NA;OAKTREE LUX III-GBL CR-IUSDA;9922.81;PROM;;;119.53;"3";0;NA;1186;PROM;US;0;0;;8.999
2023-05-31;"9209";RENTA INTERNACIONAL;PIMINIA ID;LM-MART CURR GBL EMERG-SUSDA;IE;CFME;;"1";NA;LM-MART CURR GBL EMERG-SUSDA;52404.95;PROM;;;16.1;"3";0;NA;844;PROM;US;0;0;;6.404
2023-05-31;"9209";RENTA INTERNACIONAL;RGHYBID LX;ROBECO HIGH YLD BD-DHUSD;LU;CFME;;"1";NA;ROBECO HIGH YLD BD-DHUSD;3273.68;PROM;;;321.94;"3";0;NA;1054;PROM;US;0;0;;7.997
2023-05-31;"9209";RENTA INTERNACIONAL;SLQD US;ISHARES 0-5 YR INV GRD CORP;US;ETFB;;"1";NA;ISHARES 0-5 YR INV GRD CORP;14500;PROM;;;48.36;"3";0;NA;701;PROM;US;0;0;;5.319
2023-05-31;"9209";RENTA INTERNACIONAL;VOTFHIU LX;VONTBL TWNTYF STRT I-HI H;LU;CFME;;"1";NA;VONTBL TWNTYF STRT I-HI H;7732.76;PROM;;;124.72;"3";0;NA;964;PROM;US;0;0;;7.314
2023-05-31;"9209";RENTA INTERNACIONAL;WEOFINU ID;Wellington Opportunistic Fixed;LU;CFME;;"1";NA;Wellington Opportunistic Fixed;65356.42;PROM;;;10.64;"3";0;NA;695;PROM;CL;0;0;;5.273
2023-05-31;"9561";COBERTURA GLOBAL;CAMGCIA LX;Amundi Funds - Global Corporat;LU;CFME;;"1";NA;NA;5132.33;PROM;;;1500447.76;"3";0;NA;7700793;PROM;US;0;1.565;;11.059
2023-05-31;"9561";COBERTURA GLOBAL;JGIGIUA ID;Janus Henderson Global Investm;IE;CFME;;"1";NA;NA;339276.87;PROM;;;10867.46;"3";0;NA;3687078;PROM;US;0;1.271;;5.295
2023-05-31;"9561";COBERTURA GLOBAL;JPGDIAU LX;Jpmorgan Funds - Global Corpor;LU;CFME;;"1";NA;NA;65757.91;PROM;;;102092.42;"3";0;NA;6713384;PROM;US;0;0.157;;9.641
2023-05-31;"9561";COBERTURA GLOBAL;MEMDIU1 LX;Mfs Meridian Funds-Emerging Ma;LU;CFME;;"1";NA;NA;16183.51;PROM;;;188212.36;"3";0;NA;3045937;PROM;US;0;0.168;;4.374
2023-05-31;"9561";COBERTURA GLOBAL;MGCIF1U LX;Mfs Meridian Funds - Global Cr;LU;CFME;;"1";NA;NA;32978.68;PROM;;;101800.24;"3";0;NA;3357238;PROM;US;0;0;;4.821
2023-05-31;"9561";COBERTURA GLOBAL;NBGBFIA ID;Neuberger Berman Global Bond F;IE;CFME;;"1";NA;NA;143160.8;PROM;;;7921.31;"3";0;NA;1134021;PROM;US;0;1.005;;1.629
2023-05-31;"9561";COBERTURA GLOBAL;PRGCUPA ID;Pgim Funds Plc - Pgim Global C;IE;CFME;;"1";NA;NA;110266.51;PROM;;;86408.06;"3";0;NA;9527915;PROM;US;0;1.471;;13.683
2023-05-31;"9561";COBERTURA GLOBAL;RGCRIHU LX;Robeco Capital Growth Funds -;LU;CFME;;"1";NA;NA;136339.6;PROM;;;91793.09;"3";0;NA;12515033;PROM;US;0;0.551;;17.973
2023-05-31;"9561";COBERTURA GLOBAL;SCHHGCA LX;Schroder Isf Global Corporate;LU;CFME;;"1";NA;NA;926160.32;PROM;;;10570.25;"3";0;NA;9789746;PROM;US;0;0.627;;14.059
2023-05-31;"9561";COBERTURA GLOBAL;TEMCBZU LX;Threadneedle Lux - Global Corp;LU;CFME;;"1";NA;NA;69322.57;PROM;;;10022;"3";0;NA;694751;PROM;US;0;0.101;;0.998
2023-05-31;"9561";COBERTURA GLOBAL;ALAAMI2 LX;Ab Fcp I - American Income Por;LU;CFME;;"1";NA;NA;142411.3;PROM;;;14073.32;"3";0;NA;2004200;PROM;US;0;0.013;;2.878
2023-05-31;"9561";COBERTURA GLOBAL;BBICIUA LX;Bluebay Global Investment Grad;LU;CFME;;"1";NA;NA;36838.74;PROM;;;113487.43;"3";0;NA;4180734;PROM;US;0;0.279;;6.004
2023-05-31;"9655";DEUDA INTERNACIONAL;BBICIUA LX;BlueBay Global Investment Grad;LU;CFME;;"1";NA;NA;12080.42;PROM;;;139.81;"3";0;NA;1689;PROM;LU;0.117;0.117;;4.806
2023-05-31;"9655";DEUDA INTERNACIONAL;BIV US;Vanguard Intermediate-Term Bon;US;ETFB;;"1";NA;NA;5256;PROM;;;75.91;"3";0;NA;399;PROM;US;0.003;0.003;;1.135
2023-05-31;"9655";DEUDA INTERNACIONAL;DIIABXC LX;Deutsche Invest I Asian Bonds;LU;CFME;;"1";NA;NA;9660.43;PROM;;;119.46;"3";0;NA;1154;PROM;LU;2.447;0.084;;3.284
2023-05-31;"9655";DEUDA INTERNACIONAL;DWUSDFC LX;Deutsche Invest I Asian Bonds;LU;CFME;;"1";NA;NA;12449.27;PROM;;;152.3;"3";0;NA;1896;PROM;LU;4.02;0.138;;5.395
2023-05-31;"9655";DEUDA INTERNACIONAL;FGCIAUS LX;Franklin Templeton Investment;LU;CFME;;"1";NA;NA;181954.43;PROM;;;16.74;"3";0;NA;3046;PROM;LU;0.704;0.667;;8.667
2023-05-31;"9655";DEUDA INTERNACIONAL;FOCHYEI LX;BNP Paribas Funds - Euro High;LU;CFME;;"1";NA;NA;6527.2;EUR;;;257.84;"3";0;NA;1683;EUR;LU;0.665;0.275;;4.789
2023-05-31;"9655";DEUDA INTERNACIONAL;HEHYIZE LX;Janus Henderson Horizon Euro H;LU;CFME;;"1";NA;NA;2778.83;EUR;;;161.22;"3";0;NA;448;EUR;LU;0.101;0.088;;1.275
2023-05-31;"9655";DEUDA INTERNACIONAL;IEF US;BARCLAYS 7-10 YR;US;ETFB;;"1";NA;NA;22467;PROM;;;98.01;"3";0;NA;2202;PROM;US;0.01;0.01;;6.265
2023-05-31;"9655";DEUDA INTERNACIONAL;INGADIC LX;NN L Asian Debt Hard Currency;LU;CFME;;"1";NA;NA;133.44;PROM;;;8190.95;"3";0;NA;1093;PROM;LU;0.071;0.071;;3.11
2023-05-31;"9655";DEUDA INTERNACIONAL;INGUCIC LX;NN L-US CREDIT-IC;LU;CFME;;"1";NA;NA;59.11;PROM;;;9693.79;"3";0;NA;573;PROM;LU;0.07;0.021;;1.63
